,time,on/off,cpu,mem,hdd
124451,576,0,0,0.0,0
124487,577,0,0,0.0,0
124523,578,0,0,0.0,0
124559,579,0,0,0.0,0
124595,580,0,0,0.0,0
124631,581,0,0,0.0,0
124667,582,0,0,0.0,0
124703,583,0,0,0.0,0
124739,584,0,0,0.0,0
124775,585,0,0,0.0,0
124811,586,0,0,0.0,0
124847,587,0,0,0.0,0
124883,588,0,0,0.0,0
124919,589,0,0,0.0,0
124955,590,0,0,0.0,0
124991,591,0,0,0.0,0
125027,592,0,0,0.0,0
125063,593,0,0,0.0,0
125099,594,0,0,0.0,0
125135,595,0,0,0.0,0
125171,596,0,0,0.0,0
125207,597,0,0,0.0,0
125243,598,0,0,0.0,0
125279,599,0,0,0.0,0
125315,600,0,0,0.0,0
125351,601,0,0,0.0,0
125387,602,0,0,0.0,0
125423,603,0,0,0.0,0
125459,604,1,30000,4000.0,128
125495,605,1,30000,4000.0,128
125531,606,0,0,0.0,0
125567,607,0,0,0.0,0
125603,608,1,30000,4000.0,128
125639,609,1,30000,4000.0,128
125675,610,1,22500,3798.72,128
125711,611,1,19500,2997.4399999999996,128
125747,612,1,19500,2997.4399999999996,128
125783,613,1,19500,2997.4399999999996,128
125819,614,1,25500,2965.4399999999996,128
125855,615,1,25500,2965.4399999999996,128
125891,616,1,25500,2965.4399999999996,128
125927,617,1,27000,3533.4399999999996,128
125963,618,1,27000,3533.4399999999996,128
125999,619,1,25500,3301.4399999999996,128
126035,620,1,24000,3037.4399999999996,128
126071,621,1,25500,3237.4399999999996,128
126107,622,1,25500,3205.4399999999996,128
126143,623,1,27000,3405.4399999999996,128
126179,624,1,28500,3605.4399999999996,128
126215,625,1,28500,3605.4399999999996,128
126251,626,1,28500,3605.4399999999996,128
126287,627,1,28500,3605.4399999999996,128
126323,628,1,30000,3805.4399999999996,128
126359,629,1,30000,3805.4399999999996,128
126395,630,1,30000,3805.4399999999996,128
126431,631,1,22500,1970.8799999999992,128
126467,632,1,22500,1970.8799999999992,128
126503,633,1,21000,1369.5999999999992,128
126539,634,1,21000,1369.5999999999992,128
126575,635,1,21000,1369.5999999999992,128
126611,636,1,21000,1369.5999999999992,128
126647,637,1,24000,2169.5999999999995,128
126683,638,1,27000,2969.5999999999995,128
126719,639,1,30000,3769.5999999999995,128
126755,640,1,30000,3769.5999999999995,128
126791,641,1,30000,3769.5999999999995,128
126827,642,1,30000,3769.5999999999995,128
126863,643,1,30000,3769.5999999999995,128
126899,644,1,22500,3568.3199999999993,128
126935,645,1,22500,3568.3199999999993,128
126971,646,1,22500,3568.3199999999993,128
127007,647,1,22500,3568.3199999999993,128
127043,648,1,22500,3568.3199999999993,128
127079,649,1,19500,2767.039999999999,128
127115,650,1,19500,2767.039999999999,128
127151,651,1,16500,1965.759999999999,128
127187,652,1,22500,1933.759999999999,128
127223,653,1,22500,1933.759999999999,128
127259,654,1,15000,1732.479999999999,128
127295,655,1,22500,1932.479999999999,128
127331,656,1,28500,3532.479999999999,128
127367,657,1,28500,3532.479999999999,128
127403,658,1,28500,3532.479999999999,128
127439,659,1,25500,2731.199999999999,128
127475,660,1,27000,2931.199999999999,128
127511,661,1,30000,3731.199999999999,128
127547,662,1,30000,3731.199999999999,128
127583,663,1,22500,3529.9199999999987,128
127619,664,1,22500,3529.9199999999987,128
127655,665,1,22500,3529.9199999999987,128
127691,666,1,22500,3529.9199999999987,128
127727,667,1,22500,3529.9199999999987,128
127763,668,1,22500,3529.9199999999987,128
127799,669,1,22500,3529.9199999999987,128
127835,670,1,22500,3529.9199999999987,128
127871,671,1,30000,3729.9199999999987,128
127907,672,1,30000,3729.9199999999987,128
127943,673,1,30000,3729.9199999999987,128
127979,674,1,30000,3729.9199999999987,128
128015,675,1,30000,3729.9199999999987,128
128051,676,1,30000,3729.9199999999987,128
128087,677,1,30000,3729.9199999999987,128
128123,678,1,30000,3729.9199999999987,128
128159,679,1,30000,3729.9199999999987,128
128195,680,1,30000,3729.9199999999987,128
128231,681,1,30000,3729.9199999999987,128
128267,682,1,30000,3729.9199999999987,128
128303,683,1,27000,2928.6399999999985,128
128339,684,1,27000,2928.6399999999985,128
128375,685,1,30000,3728.6399999999985,128
128411,686,1,30000,3728.6399999999985,128
128447,687,1,30000,3728.6399999999985,128
128483,688,1,30000,3728.6399999999985,128
128519,689,1,22500,3527.3599999999983,128
128555,690,1,22500,3527.3599999999983,128
128591,691,1,22500,3527.3599999999983,128
128627,692,1,22500,3527.3599999999983,128
128663,693,1,22500,3527.3599999999983,128
128699,694,1,22500,3527.3599999999983,128
128735,695,1,22500,3527.3599999999983,128
128771,696,1,22500,3527.3599999999983,128
128807,697,1,22500,3527.3599999999983,128
128843,698,1,30000,3727.3599999999983,128
128879,699,1,30000,3727.3599999999983,128
128915,700,1,30000,3727.3599999999983,128
128951,701,1,30000,3727.3599999999983,128
128987,702,1,30000,3727.3599999999983,128
129023,703,1,28500,3495.3599999999983,128
129059,704,1,28500,3495.3599999999983,128
129095,705,1,28500,3495.3599999999983,128
129131,706,1,30000,3695.3599999999983,128
129167,707,1,30000,3695.3599999999983,128
129203,708,1,30000,3695.3599999999983,128
129239,709,1,30000,3695.3599999999983,128
129275,710,1,30000,3695.3599999999983,128
129311,711,1,30000,3695.3599999999983,128
129347,712,1,28500,3463.3599999999983,128
129383,713,1,28500,3463.3599999999983,128
129419,714,1,28500,3463.3599999999983,128
129455,715,1,21000,3262.079999999998,128
129491,716,1,18000,2460.799999999998,128
129527,717,1,18000,2460.799999999998,128
129563,718,1,18000,2460.799999999998,128
129599,719,1,21000,3260.799999999998,128
129635,720,1,21000,3260.799999999998,128
129671,721,1,21000,3260.799999999998,128
129707,722,1,30000,3660.799999999998,128
129743,723,1,30000,3660.799999999998,128
129779,724,1,30000,3660.799999999998,128
129815,725,1,30000,3660.799999999998,128
129851,726,1,22500,3459.5199999999977,128
129887,727,1,21000,3227.5199999999977,128
129923,728,1,21000,3227.5199999999977,128
129959,729,1,21000,3227.5199999999977,128
129995,730,1,21000,3227.5199999999977,128
130031,731,1,21000,3227.5199999999977,128
130067,732,1,21000,3227.5199999999977,128
130103,733,1,22500,3427.5199999999977,128
130139,734,1,22500,3427.5199999999977,128
130175,735,1,30000,3627.5199999999977,128
130211,736,1,30000,3627.5199999999977,128
130247,737,1,30000,3627.5199999999977,128
130283,738,1,30000,3627.5199999999977,128
130319,739,1,30000,3627.5199999999977,128
130355,740,1,27000,2826.2399999999975,128
130391,741,1,27000,2826.2399999999975,128
130427,742,1,30000,3626.2399999999975,128
130463,743,1,30000,3626.2399999999975,128
130499,744,1,30000,3626.2399999999975,128
130535,745,1,30000,3626.2399999999975,128
130571,746,1,30000,3626.2399999999975,128
130607,747,1,30000,3626.2399999999975,128
130643,748,1,30000,3626.2399999999975,128
130679,749,1,30000,3626.2399999999975,128
130715,750,1,30000,3626.2399999999975,128
130751,751,1,30000,3626.2399999999975,128
130787,752,1,27000,2824.9599999999973,128
130823,753,1,30000,3624.9599999999973,128
130859,754,1,30000,3624.9599999999973,128
130895,755,1,30000,3624.9599999999973,128
130931,756,1,30000,3624.9599999999973,128
130967,757,1,30000,3624.9599999999973,128
131003,758,1,30000,3624.9599999999973,128
131039,759,1,30000,3624.9599999999973,128
131075,760,1,30000,3624.9599999999973,128
131111,761,1,30000,3624.9599999999973,128
131147,762,1,0,3624.9599999999973,128
131183,763,1,0,3392.9599999999973,128
131219,764,1,0,3160.9599999999973,128
131255,765,1,0,2928.9599999999973,128
131291,766,1,0,2928.9599999999973,128
131327,767,1,0,2928.9599999999973,128
131363,768,1,0,2928.9599999999973,128
131399,769,1,0,2928.9599999999973,128
131435,770,1,0,2928.9599999999973,128
131471,771,1,0,2928.9599999999973,128
131507,772,1,0,2928.9599999999973,128
131543,773,1,0,2928.9599999999973,128
131579,774,1,0,2928.9599999999973,128
131615,775,1,0,2928.9599999999973,128
131651,776,1,0,2928.9599999999973,128
131687,777,1,0,2928.9599999999973,128
131723,778,1,0,2928.9599999999973,128
131759,779,1,0,2127.679999999997,128
131795,780,1,0,2127.679999999997,128
131831,781,1,0,2127.679999999997,128
131867,782,1,0,2127.679999999997,128
131903,783,1,0,1326.3999999999971,128
131939,784,1,0,1125.1199999999972,128
131975,785,1,0,1125.1199999999972,128
132011,786,1,0,1125.1199999999972,128
132047,787,1,0,1125.1199999999972,128
132083,788,1,0,1125.1199999999972,128
132119,789,1,0,1125.1199999999972,128
132155,790,1,0,1125.1199999999972,128
132191,791,1,0,1125.1199999999972,128
132227,792,1,0,1125.1199999999972,128
132263,793,1,0,1125.1199999999972,128
132299,794,1,0,1125.1199999999972,128
132335,795,1,0,1125.1199999999972,128
132371,796,1,0,1125.1199999999972,128
132407,797,1,0,1125.1199999999972,128
132443,798,1,0,1125.1199999999972,128
132479,799,1,0,1125.1199999999972,128
132515,800,1,0,1125.1199999999972,128
132551,801,1,0,1125.1199999999972,128
132587,802,1,0,1125.1199999999972,128
132623,803,1,0,923.8399999999972,128
132659,804,1,0,722.5599999999972,128
132695,805,1,0,722.5599999999972,128
132731,806,1,0,722.5599999999972,128
132767,807,1,0,722.5599999999972,128
132803,808,1,0,722.5599999999972,128
132839,809,1,0,722.5599999999972,128
132875,810,1,0,722.5599999999972,128
132911,811,1,0,722.5599999999972,128
132947,812,1,0,722.5599999999972,128
132983,813,1,0,722.5599999999972,128
133019,814,1,0,722.5599999999972,128
133055,815,1,0,722.5599999999972,128
133091,816,1,0,722.5599999999972,128
133127,817,1,0,722.5599999999972,128
133163,818,1,0,722.5599999999972,128
133199,819,1,0,722.5599999999972,128
133235,820,1,0,722.5599999999972,128
133271,821,1,0,722.5599999999972,128
133307,822,1,0,722.5599999999972,128
133343,823,1,0,722.5599999999972,128
133379,824,1,0,722.5599999999972,128
133415,825,1,0,722.5599999999972,128
133451,826,1,0,722.5599999999972,128
133487,827,1,0,722.5599999999972,128
133523,828,1,0,722.5599999999972,128
133559,829,1,0,722.5599999999972,128
133595,830,1,0,722.5599999999972,128
133631,831,1,0,722.5599999999972,128
133667,832,1,0,722.5599999999972,128
133703,833,1,0,722.5599999999972,128
133739,834,1,0,722.5599999999972,128
133775,835,1,0,722.5599999999972,128
133811,836,1,0,722.5599999999972,128
133847,837,1,0,722.5599999999972,128
133883,838,1,0,722.5599999999972,128
133919,839,1,0,722.5599999999972,128
133955,840,1,0,722.5599999999972,128
133991,841,1,0,722.5599999999972,128
134027,842,1,0,722.5599999999972,128
134063,843,1,0,722.5599999999972,128
134099,844,1,0,722.5599999999972,128
134135,845,1,0,722.5599999999972,128
134171,846,1,0,722.5599999999972,128
134207,847,1,0,521.2799999999972,128
134243,848,1,0,521.2799999999972,128
134279,849,1,0,521.2799999999972,128
134315,850,1,0,521.2799999999972,128
134351,851,1,0,521.2799999999972,128
134387,852,1,0,521.2799999999972,128
134423,853,1,0,521.2799999999972,128
134459,854,1,0,521.2799999999972,128
134495,855,1,0,521.2799999999972,128
134531,856,1,0,521.2799999999972,128
134567,857,1,0,521.2799999999972,128
134603,858,1,0,521.2799999999972,128
134639,859,1,0,521.2799999999972,128
134675,860,1,0,521.2799999999972,128
134711,861,1,0,521.2799999999972,128
134747,862,1,0,521.2799999999972,128
134783,863,1,0,521.2799999999972,128
134819,864,1,0,521.2799999999972,128
134855,865,1,0,521.2799999999972,128
134891,866,1,0,521.2799999999972,128
134927,867,1,0,521.2799999999972,128
134963,868,1,0,521.2799999999972,128
134999,869,1,0,521.2799999999972,128
135035,870,1,0,521.2799999999972,128
135071,871,1,0,521.2799999999972,128
135107,872,1,0,521.2799999999972,128
135143,873,1,0,521.2799999999972,128
135179,874,1,0,289.27999999999724,128
135215,875,1,0,289.27999999999724,128
135251,876,1,0,289.27999999999724,128
135287,877,1,0,289.27999999999724,128
135323,878,1,0,87.99999999999724,128
135359,879,1,0,87.99999999999724,128
135395,880,1,0,87.99999999999724,128
135431,881,1,0,87.99999999999724,128
135467,882,1,0,87.99999999999724,128
135503,883,1,0,87.99999999999724,128
135539,884,1,0,87.99999999999724,128
135575,885,1,0,87.99999999999724,128
135611,886,1,0,87.99999999999724,128
135647,887,1,0,87.99999999999724,128
135683,888,1,0,87.99999999999724,128
135719,889,1,0,87.99999999999724,128
135755,890,1,0,87.99999999999724,128
135791,891,1,0,87.99999999999724,128
135827,892,1,0,87.99999999999724,128
135863,893,1,0,87.99999999999724,128
135899,894,1,0,87.99999999999724,128
135935,895,1,0,87.99999999999724,128
135971,896,1,0,87.99999999999724,128
136007,897,1,0,87.99999999999724,128
136043,898,1,0,87.99999999999724,128
136079,899,1,0,87.99999999999724,128
136115,900,1,0,87.99999999999724,128
136151,901,1,0,87.99999999999724,128
136187,902,1,0,87.99999999999724,128
136223,903,1,0,87.99999999999724,128
136259,904,1,0,87.99999999999724,128
136295,905,1,0,87.99999999999724,128
136331,906,1,0,87.99999999999724,128
136367,907,1,0,87.99999999999724,128
136403,908,1,0,87.99999999999724,128
136439,909,1,0,87.99999999999724,128
136475,910,1,0,87.99999999999724,128
136511,911,1,0,87.99999999999724,128
136547,912,1,0,87.99999999999724,128
136583,913,1,0,87.99999999999724,128
136619,914,1,0,87.99999999999724,128
136655,915,1,0,87.99999999999724,128
136691,916,1,0,87.99999999999724,128
136727,917,1,0,87.99999999999724,128
136763,918,1,0,87.99999999999724,128
136799,919,1,0,87.99999999999724,128
136835,920,1,0,87.99999999999724,128
136871,921,1,0,87.99999999999724,128
136907,922,1,0,87.99999999999724,128
136943,923,1,0,87.99999999999724,128
136979,924,1,0,87.99999999999724,128
137015,925,1,0,87.99999999999724,128
137051,926,1,0,87.99999999999724,128
137087,927,1,0,87.99999999999724,128
137123,928,1,0,87.99999999999724,128
137159,929,1,0,87.99999999999724,128
137195,930,1,0,87.99999999999724,128
137231,931,1,0,87.99999999999724,128
137267,932,1,0,87.99999999999724,128
137303,933,1,0,87.99999999999724,128
137339,934,1,0,87.99999999999724,128
137375,935,1,0,87.99999999999724,128
137411,936,1,0,87.99999999999724,128
137447,937,1,0,87.99999999999724,128
137483,938,1,0,87.99999999999724,128
137519,939,1,0,87.99999999999724,128
137555,940,1,0,87.99999999999724,128
137591,941,1,0,87.99999999999724,128
137627,942,1,0,87.99999999999724,128
137663,943,1,0,87.99999999999724,128
137699,944,1,0,87.99999999999724,128
137735,945,1,0,87.99999999999724,128
137771,946,1,0,87.99999999999724,128
137807,947,1,0,87.99999999999724,128
137843,948,1,0,87.99999999999724,128
137879,949,1,0,87.99999999999724,128
137915,950,1,0,87.99999999999724,128
137951,951,1,0,87.99999999999724,128
137987,952,1,0,87.99999999999724,128
138023,953,1,0,87.99999999999724,128
138059,954,1,0,87.99999999999724,128
138095,955,1,0,87.99999999999724,128
138131,956,1,0,87.99999999999724,128
138167,957,1,0,87.99999999999724,128
138203,958,1,0,87.99999999999724,128
138239,959,1,0,87.99999999999724,128
138275,960,1,0,87.99999999999724,128
138311,961,1,0,87.99999999999724,128
138347,962,1,0,87.99999999999724,128
138383,963,1,0,87.99999999999724,128
138419,964,1,0,87.99999999999724,128
138455,965,1,0,87.99999999999724,128
138491,966,1,0,87.99999999999724,128
138527,967,1,0,87.99999999999724,128
138563,968,1,0,87.99999999999724,128
138599,969,1,0,87.99999999999724,128
138635,970,1,0,87.99999999999724,128
138671,971,1,0,87.99999999999724,128
138707,972,1,0,87.99999999999724,128
138743,973,1,0,87.99999999999724,128
138779,974,1,0,87.99999999999724,128
138815,975,1,0,87.99999999999724,128
138851,976,1,0,87.99999999999724,128
138887,977,1,0,87.99999999999724,128
138923,978,1,0,87.99999999999724,128
138959,979,1,0,87.99999999999724,128
138995,980,1,0,87.99999999999724,128
139031,981,1,0,87.99999999999724,128
139067,982,1,0,87.99999999999724,128
139103,983,1,0,87.99999999999724,128
139139,984,1,0,87.99999999999724,128
139175,985,1,0,87.99999999999724,128
139211,986,1,0,87.99999999999724,128
139247,987,1,0,87.99999999999724,128
139283,988,1,0,87.99999999999724,128
139319,989,1,0,87.99999999999724,128
139355,990,1,0,87.99999999999724,128
139391,991,1,0,87.99999999999724,128
139427,992,1,0,87.99999999999724,128
139463,993,1,0,87.99999999999724,128
139499,994,1,0,87.99999999999724,128
139535,995,1,0,87.99999999999724,128
139571,996,1,0,87.99999999999724,128
139607,997,1,0,87.99999999999724,128
139643,998,1,0,87.99999999999724,128
139679,999,1,0,87.99999999999724,128
139715,1000,1,0,87.99999999999724,128
139751,1001,1,0,87.99999999999724,128
139787,1002,1,0,87.99999999999724,128
139823,1003,1,0,87.99999999999724,128
139859,1004,1,0,87.99999999999724,128
139895,1005,1,0,87.99999999999724,128
139931,1006,1,0,87.99999999999724,128
139967,1007,1,0,87.99999999999724,128
140003,1008,1,0,87.99999999999724,128
140039,1009,1,0,87.99999999999724,128
140075,1010,1,0,87.99999999999724,128
140111,1011,1,0,87.99999999999724,128
140147,1012,1,0,87.99999999999724,128
140183,1013,1,0,87.99999999999724,128
140219,1014,1,0,87.99999999999724,128
140255,1015,1,0,87.99999999999724,128
140291,1016,1,0,87.99999999999724,128
140327,1017,0,0,0.0,0
140363,1018,0,0,0.0,0
140399,1019,0,0,0.0,0
140435,1020,0,0,0.0,0
140471,1021,0,0,0.0,0
140507,1022,0,0,0.0,0
140543,1023,0,0,0.0,0
140579,1024,0,0,0.0,0
140615,1025,0,0,0.0,0
140651,1026,0,0,0.0,0
140687,1027,0,0,0.0,0
140723,1028,0,0,0.0,0
140759,1029,0,0,0.0,0
140795,1030,0,0,0.0,0
140831,1031,0,0,0.0,0
140867,1032,0,0,0.0,0
140903,1033,0,0,0.0,0
140939,1034,0,0,0.0,0
140975,1035,0,0,0.0,0
141011,1036,0,0,0.0,0
141047,1037,0,0,0.0,0
141083,1038,0,0,0.0,0
141119,1039,0,0,0.0,0
141155,1040,0,0,0.0,0
141191,1041,0,0,0.0,0
141227,1042,0,0,0.0,0
141263,1043,0,0,0.0,0
141299,1044,0,0,0.0,0
141335,1045,0,0,0.0,0
141371,1046,0,0,0.0,0
141407,1047,0,0,0.0,0
141443,1048,0,0,0.0,0
141479,1049,0,0,0.0,0
141515,1050,0,0,0.0,0
141551,1051,0,0,0.0,0
141587,1052,0,0,0.0,0
141623,1053,0,0,0.0,0
141659,1054,0,0,0.0,0
141695,1055,0,0,0.0,0
141731,1056,0,0,0.0,0
141767,1057,0,0,0.0,0
141803,1058,0,0,0.0,0
141839,1059,0,0,0.0,0
141875,1060,0,0,0.0,0
141911,1061,0,0,0.0,0
141947,1062,0,0,0.0,0
141983,1063,0,0,0.0,0
142019,1064,0,0,0.0,0
142055,1065,0,0,0.0,0
142091,1066,0,0,0.0,0
142127,1067,0,0,0.0,0
142163,1068,0,0,0.0,0
142199,1069,0,0,0.0,0
142235,1070,0,0,0.0,0
142271,1071,0,0,0.0,0
142307,1072,0,0,0.0,0
142343,1073,0,0,0.0,0
142379,1074,0,0,0.0,0
142415,1075,0,0,0.0,0
142451,1076,0,0,0.0,0
142487,1077,0,0,0.0,0
142523,1078,0,0,0.0,0
142559,1079,0,0,0.0,0
142595,1080,0,0,0.0,0
142631,1081,0,0,0.0,0
142667,1082,0,0,0.0,0
142703,1083,0,0,0.0,0
142739,1084,0,0,0.0,0
142775,1085,0,0,0.0,0
142811,1086,0,0,0.0,0
142847,1087,0,0,0.0,0
142883,1088,0,0,0.0,0
142919,1089,0,0,0.0,0
142955,1090,0,0,0.0,0
142991,1091,0,0,0.0,0
143027,1092,0,0,0.0,0
143063,1093,0,0,0.0,0
143099,1094,0,0,0.0,0
143135,1095,0,0,0.0,0
143171,1096,0,0,0.0,0
143207,1097,0,0,0.0,0
143243,1098,0,0,0.0,0
143279,1099,0,0,0.0,0
143315,1100,0,0,0.0,0
143351,1101,0,0,0.0,0
143387,1102,0,0,0.0,0
143423,1103,0,0,0.0,0
143459,1104,0,0,0.0,0
143495,1105,0,0,0.0,0
143531,1106,0,0,0.0,0
143567,1107,0,0,0.0,0
143603,1108,0,0,0.0,0
143639,1109,0,0,0.0,0
143675,1110,0,0,0.0,0
143711,1111,0,0,0.0,0
143747,1112,0,0,0.0,0
143783,1113,0,0,0.0,0
143819,1114,0,0,0.0,0
143855,1115,0,0,0.0,0
143891,1116,0,0,0.0,0
143927,1117,0,0,0.0,0
143963,1118,0,0,0.0,0
143999,1119,0,0,0.0,0
144035,1120,0,0,0.0,0
144071,1121,0,0,0.0,0
144107,1122,0,0,0.0,0
144143,1123,0,0,0.0,0
144179,1124,0,0,0.0,0
144215,1125,0,0,0.0,0
144251,1126,0,0,0.0,0
144287,1127,0,0,0.0,0
144323,1128,0,0,0.0,0
144359,1129,0,0,0.0,0
144395,1130,0,0,0.0,0
144431,1131,0,0,0.0,0
144467,1132,0,0,0.0,0
144503,1133,0,0,0.0,0
144539,1134,0,0,0.0,0
144575,1135,0,0,0.0,0
144611,1136,0,0,0.0,0
144647,1137,0,0,0.0,0
144683,1138,0,0,0.0,0
144719,1139,0,0,0.0,0
144755,1140,0,0,0.0,0
144791,1141,0,0,0.0,0
144827,1142,0,0,0.0,0
144863,1143,0,0,0.0,0
144899,1144,0,0,0.0,0
144935,1145,0,0,0.0,0
144971,1146,0,0,0.0,0
145007,1147,0,0,0.0,0
145043,1148,0,0,0.0,0
145079,1149,0,0,0.0,0
145115,1150,0,0,0.0,0
145151,1151,0,0,0.0,0
145187,1152,0,0,0.0,0
145223,1153,0,0,0.0,0
145259,1154,0,0,0.0,0
145295,1155,0,0,0.0,0
145331,1156,0,0,0.0,0
145367,1157,0,0,0.0,0
145403,1158,0,0,0.0,0
145439,1159,0,0,0.0,0
145475,1160,0,0,0.0,0
145511,1161,0,0,0.0,0
145547,1162,0,0,0.0,0
145583,1163,0,0,0.0,0
145619,1164,0,0,0.0,0
145655,1165,0,0,0.0,0
145691,1166,0,0,0.0,0
145727,1167,0,0,0.0,0
145763,1168,0,0,0.0,0
145799,1169,0,0,0.0,0
145835,1170,0,0,0.0,0
145871,1171,0,0,0.0,0
145907,1172,0,0,0.0,0
145943,1173,0,0,0.0,0
145979,1174,0,0,0.0,0
146015,1175,0,0,0.0,0
146051,1176,0,0,0.0,0
146087,1177,0,0,0.0,0
146123,1178,0,0,0.0,0
146159,1179,0,0,0.0,0
146195,1180,0,0,0.0,0
146231,1181,0,0,0.0,0
146267,1182,0,0,0.0,0
146303,1183,0,0,0.0,0
146339,1184,0,0,0.0,0
146375,1185,0,0,0.0,0
146411,1186,0,0,0.0,0
146447,1187,0,0,0.0,0
146483,1188,0,0,0.0,0
146519,1189,0,0,0.0,0
146555,1190,0,0,0.0,0
146591,1191,0,0,0.0,0
146627,1192,0,0,0.0,0
146663,1193,0,0,0.0,0
146699,1194,0,0,0.0,0
146735,1195,0,0,0.0,0
146771,1196,0,0,0.0,0
146807,1197,0,0,0.0,0
146843,1198,0,0,0.0,0
146879,1199,0,0,0.0,0
146915,1200,0,0,0.0,0
146951,1201,0,0,0.0,0
146987,1202,0,0,0.0,0
147023,1203,0,0,0.0,0
147059,1204,0,0,0.0,0
147095,1205,0,0,0.0,0
147131,1206,0,0,0.0,0
147167,1207,0,0,0.0,0
147203,1208,0,0,0.0,0
147239,1209,0,0,0.0,0
147275,1210,0,0,0.0,0
147311,1211,0,0,0.0,0
147347,1212,0,0,0.0,0
147383,1213,0,0,0.0,0
147419,1214,0,0,0.0,0
147455,1215,0,0,0.0,0
147491,1216,0,0,0.0,0
147527,1217,0,0,0.0,0
147563,1218,0,0,0.0,0
147599,1219,0,0,0.0,0
147635,1220,0,0,0.0,0
147671,1221,0,0,0.0,0
147707,1222,0,0,0.0,0
147743,1223,0,0,0.0,0
147779,1224,0,0,0.0,0
147815,1225,0,0,0.0,0
147851,1226,0,0,0.0,0
147887,1227,0,0,0.0,0
147923,1228,0,0,0.0,0
147959,1229,0,0,0.0,0
147995,1230,0,0,0.0,0
148031,1231,0,0,0.0,0
148067,1232,0,0,0.0,0
148103,1233,0,0,0.0,0
148139,1234,0,0,0.0,0
148175,1235,0,0,0.0,0
148211,1236,0,0,0.0,0
148247,1237,0,0,0.0,0
148283,1238,0,0,0.0,0
148319,1239,0,0,0.0,0
148355,1240,0,0,0.0,0
148391,1241,0,0,0.0,0
148427,1242,0,0,0.0,0
148463,1243,0,0,0.0,0
148499,1244,0,0,0.0,0
148535,1245,0,0,0.0,0
148571,1246,0,0,0.0,0
148607,1247,0,0,0.0,0
148643,1248,0,0,0.0,0
148679,1249,0,0,0.0,0
148715,1250,0,0,0.0,0
148751,1251,0,0,0.0,0
148787,1252,0,0,0.0,0
148823,1253,0,0,0.0,0
148859,1254,0,0,0.0,0
148895,1255,0,0,0.0,0
148931,1256,0,0,0.0,0
148967,1257,0,0,0.0,0
149003,1258,0,0,0.0,0
149039,1259,0,0,0.0,0
149075,1260,0,0,0.0,0
149111,1261,0,0,0.0,0
149147,1262,0,0,0.0,0
149183,1263,0,0,0.0,0
149219,1264,0,0,0.0,0
149255,1265,0,0,0.0,0
149291,1266,0,0,0.0,0
149327,1267,0,0,0.0,0
149363,1268,0,0,0.0,0
149399,1269,0,0,0.0,0
149435,1270,0,0,0.0,0
149471,1271,0,0,0.0,0
149507,1272,0,0,0.0,0
149543,1273,0,0,0.0,0
149579,1274,0,0,0.0,0
149615,1275,0,0,0.0,0
149651,1276,0,0,0.0,0
149687,1277,0,0,0.0,0
149723,1278,0,0,0.0,0
149759,1279,0,0,0.0,0
149795,1280,0,0,0.0,0
149831,1281,0,0,0.0,0
149867,1282,0,0,0.0,0
149903,1283,0,0,0.0,0
149939,1284,0,0,0.0,0
149975,1285,0,0,0.0,0
150011,1286,0,0,0.0,0
150047,1287,0,0,0.0,0
150083,1288,0,0,0.0,0
150119,1289,0,0,0.0,0
150155,1290,0,0,0.0,0
150191,1291,0,0,0.0,0
150227,1292,0,0,0.0,0
150263,1293,0,0,0.0,0
150299,1294,0,0,0.0,0
150335,1295,0,0,0.0,0
150371,1296,0,0,0.0,0
150407,1297,0,0,0.0,0
150443,1298,0,0,0.0,0
150479,1299,0,0,0.0,0
150515,1300,0,0,0.0,0
150551,1301,0,0,0.0,0
150587,1302,0,0,0.0,0
150623,1303,0,0,0.0,0
150659,1304,0,0,0.0,0
150695,1305,0,0,0.0,0
150731,1306,0,0,0.0,0
150767,1307,0,0,0.0,0
150803,1308,0,0,0.0,0
150839,1309,0,0,0.0,0
150875,1310,0,0,0.0,0
150911,1311,0,0,0.0,0
150947,1312,0,0,0.0,0
150983,1313,0,0,0.0,0
151019,1314,0,0,0.0,0
151055,1315,0,0,0.0,0
151091,1316,0,0,0.0,0
151127,1317,0,0,0.0,0
151163,1318,0,0,0.0,0
151199,1319,0,0,0.0,0
151235,1320,0,0,0.0,0
151271,1321,0,0,0.0,0
151307,1322,0,0,0.0,0
151343,1323,0,0,0.0,0
151379,1324,0,0,0.0,0
151415,1325,0,0,0.0,0
151451,1326,0,0,0.0,0
151487,1327,0,0,0.0,0
151523,1328,0,0,0.0,0
151559,1329,0,0,0.0,0
151595,1330,0,0,0.0,0
151631,1331,0,0,0.0,0
151667,1332,0,0,0.0,0
151703,1333,0,0,0.0,0
151739,1334,0,0,0.0,0
151775,1335,0,0,0.0,0
151811,1336,0,0,0.0,0
151847,1337,0,0,0.0,0
151883,1338,0,0,0.0,0
151919,1339,0,0,0.0,0
151955,1340,0,0,0.0,0
151991,1341,0,0,0.0,0
152027,1342,0,0,0.0,0
152063,1343,0,0,0.0,0
152099,1344,0,0,0.0,0
152135,1345,0,0,0.0,0
152171,1346,0,0,0.0,0
152207,1347,0,0,0.0,0
152243,1348,0,0,0.0,0
152279,1349,0,0,0.0,0
152315,1350,0,0,0.0,0
152351,1351,0,0,0.0,0
152387,1352,0,0,0.0,0
152423,1353,0,0,0.0,0
